ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1422	"ENSG00000172965.17"	"MIR4435-2HG"	chr2	-	111207719	111208661	111208487	111208661	111196998	111197194
1423	"ENSG00000172965.17"	"MIR4435-2HG"	chr2	-	111365560	111367575	111367486	111367575	111344060	111344237
1424	"ENSG00000183207.14"	"RUVBL2"	chr19	+	49009775	49009882	49009775	49009871	49009972	49010066
1425	"ENSG00000253474.2"	"AC044893.1"	chr8	+	49193106	49193257	49193106	49193195	49224940	49225050
1426	"ENSG00000150527.17"	"MIA2"	chr14	+	39291018	39291111	39291018	39291096	39293270	39293381
1427	"ENSG00000150527.17"	"MIA2"	chr14	+	39276933	39277065	39276933	39276955	39279336	39279358
1428	"ENSG00000082805.20"	"ERC1"	chr12	+	1112214	1112307	1112214	1112298	1115865	1116033
1429	"ENSG00000205629.12"	"LCMT1"	chr16	+	25128474	25128570	25128474	25128566	25132401	25132523
1430	"ENSG00000205629.12"	"LCMT1"	chr16	+	25170713	25170805	25170713	25170797	25174936	25175034
1431	"ENSG00000129810.15"	"SGO1"	chr3	-	20174248	20175055	20175004	20175055	20171042	20171232
1432	"ENSG00000129810.15"	"SGO1"	chr3	-	20183607	20183804	20183758	20183804	20178270	20178347
1433	"ENSG00000124333.16_PAR_Y"	"VAMP7"	chrY	+	57075977	57076132	57075977	57076128	57082142	57082200
1434	"ENSG00000124333.16_PAR_Y"	"VAMP7"	chrY	+	57075977	57076153	57075977	57076132	57082142	57082200
1435	"ENSG00000124333.16_PAR_Y"	"VAMP7"	chrY	+	57075977	57076153	57075977	57076128	57082142	57082200
1436	"ENSG00000124333.16_PAR_Y"	"VAMP7"	chrY	+	57075977	57076132	57075977	57076067	57084631	57084769
1437	"ENSG00000078114.18"	"NEBL"	chr10	-	20817597	20817692	20817599	20817692	20815624	20815717
1438	"ENSG00000078114.18"	"NEBL"	chr10	-	20818703	20819516	20819423	20819516	20817599	20817692
1439	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052246	51052091	51052207	51053777	51053860
1440	"ENSG00000050426.16"	"LETMD1"	chr12	+	51048326	51048478	51048326	51048371	51049033	51049185
1441	"ENSG00000050426.16"	"LETMD1"	chr12	+	51048326	51048518	51048326	51048478	51049033	51049185
1442	"ENSG00000050426.16"	"LETMD1"	chr12	+	51048326	51048518	51048326	51048371	51049033	51049185
1443	"ENSG00000125843.11"	"AP5S1"	chr20	+	3820546	3820854	3820546	3820758	3822101	3822293
1444	"ENSG00000103024.7"	"NME3"	chr16	-	1771268	1771410	1771279	1771410	1771069	1771171
1445	"ENSG00000103024.7"	"NME3"	chr16	-	1771279	1771410	1771304	1771410	1771069	1771191
1446	"ENSG00000105948.13"	"TTC26"	chr7	+	139134654	139134792	139134654	139134721	139137846	139137939
1447	"ENSG00000080824.18"	"HSP90AA1"	chr14	-	102085757	102086124	102085964	102086124	102085297	102085431
1448	"ENSG00000144061.12"	"NPHP1"	chr2	-	110164519	110164730	110164687	110164730	110163047	110163135
1449	"ENSG00000144061.12"	"NPHP1"	chr2	-	110164519	110164730	110164687	110164730	110163047	110163132
1450	"ENSG00000114646.10"	"CSPG5"	chr3	-	47569070	47569227	47569151	47569227	47562238	47562761
1451	"ENSG00000076108.11"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098
1452	"ENSG00000117481.10"	"NSUN4"	chr1	+	46344800	46345144	46344800	46344962	46346920	46347075
1453	"ENSG00000204084.13"	"INPP5B"	chr1	-	37931672	37932053	37931912	37932053	37891357	37891454
1454	"ENSG00000257524.6"	"AL157935.3"	chr9	-	127890636	127891043	127890655	127891043	127887483	127887591
1455	"ENSG00000123213.23"	"NLN"	chr5	+	65792453	65792655	65792453	65792601	65809514	65809701
1456	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17456677	17456762	17456681	17456762	17435471	17436233
1457	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457339	17457589	17457458	17457589	17456681	17456762
1458	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457333	17457589	17457458	17457589	17456681	17456762
1459	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457319	17457589	17457458	17457589	17456681	17456762
1460	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457333	17457589	17457339	17457589	17456681	17456762
1461	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457319	17457589	17457339	17457589	17456681	17456762
1462	"ENSG00000236039.3"	"AC019117.2"	chr7	-	17457319	17457589	17457333	17457589	17456681	17456762
1463	"ENSG00000130038.10"	"CRACR2A"	chr12	-	3648359	3648613	3648541	3648613	3644594	3644640
1464	"ENSG00000214106.9"	"PAXIP1-AS2"	chr7	+	154944026	154944620	154944026	154944398	154946359	154946493
1465	"ENSG00000138246.17"	"DNAJC13"	chr3	+	132484362	132484493	132484362	132484488	132484587	132484672
1466	"ENSG00000187323.12"	"DCC"	chr18	+	53486796	53486958	53486796	53486952	53499297	53499510
1467	"ENSG00000233891.8"	"AC007179.2"	chr2	-	59240920	59241103	59240992	59241103	59238713	59238901
1468	"ENSG00000119383.19"	"PTPA"	chr9	+	129120512	129120628	129120512	129120610	129123051	129123138
1469	"ENSG00000242973.6"	"AL591242.1"	chr6	-	46687599	46687800	46687674	46687800	46670443	46670585
1470	"ENSG00000160323.18"	"ADAMTS13"	chr9	+	133455284	133455603	133455284	133455435	133456068	133456215
1471	"ENSG00000065057.9"	"NTHL1"	chr16	-	2046127	2046366	2046279	2046366	2044629	2044800
1472	"ENSG00000167861.16"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962964	74963081
1473	"ENSG00000197771.12"	"MCMBP"	chr10	-	119843247	119843426	119843253	119843426	119842471	119842595
1474	"ENSG00000126351.12"	"THRA"	chr17	+	40062192	40062548	40062192	40062451	40074191	40074541
1475	"ENSG00000167104.11"	"BPIFB6"	chr20	+	33031647	33031747	33031647	33031744	33032983	33033083
1476	"ENSG00000055609.18"	"KMT2C"	chr7	-	152158856	152159072	152158862	152159072	152157760	152157925
1477	"ENSG00000055609.18"	"KMT2C"	chr7	-	152145152	152145295	152145164	152145295	152144712	152144881
1478	"ENSG00000166387.13"	"PPFIBP2"	chr11	+	7641032	7641083	7641032	7641065	7641478	7641620
1479	"ENSG00000121897.15"	"LIAS"	chr4	+	39467517	39468427	39467517	39467646	39470018	39470164
1480	"ENSG00000110768.12"	"GTF2H1"	chr11	+	18325946	18326153	18325946	18326019	18333059	18333228
1481	"ENSG00000135838.13"	"NPL"	chr1	+	182806144	182806531	182806144	182806232	182812155	182812213
1482	"ENSG00000135912.11"	"TTLL4"	chr2	+	218747596	218747738	218747596	218747725	218748104	218748227
1483	"ENSG00000135912.11"	"TTLL4"	chr2	+	218752762	218752973	218752762	218752847	218753114	218753185
1484	"ENSG00000059573.9"	"ALDH18A1"	chr10	-	95633490	95633649	95633496	95633649	95632958	95633049
1485	"ENSG00000119760.16"	"SUPT7L"	chr2	-	27660983	27662281	27662178	27662281	27657344	27657669
1486	"ENSG00000231971.6"	"CT69"	chr6	-	134447933	134448001	134447935	134448001	134428242	134429215
1487	"ENSG00000113558.18"	"SKP1"	chr5	-	134176685	134176950	134176854	134176950	134173925	134174022
1488	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102450186	102450360	102450186	102450330	102455336	102456297
1489	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102450186	102450360	102450186	102450330	102451398	102451555
1490	"ENSG00000085276.19"	"MECOM"	chr3	-	169145317	169146288	169146225	169146288	169144996	169145058
1491	"ENSG00000085276.19"	"MECOM"	chr3	-	169145317	169146288	169145753	169146288	169144996	169145058
1492	"ENSG00000085276.19"	"MECOM"	chr3	-	169145753	169146288	169146225	169146288	169144996	169145058
1493	"ENSG00000139436.21"	"GIT2"	chr12	-	109996098	109996368	109996172	109996368	109991626	109991760
1494	"ENSG00000139624.14"	"CERS5"	chr12	-	50134399	50134702	50134545	50134702	50129798	50130694
1495	"ENSG00000174547.13"	"MRPL11"	chr11	-	66438631	66438848	66438709	66438848	66438163	66438259
1496	"ENSG00000169129.15"	"AFAP1L2"	chr10	-	114297219	114297413	114297231	114297413	114296977	114297100
1497	"ENSG00000267278.6"	"MAP3K14-AS1"	chr17	+	45266249	45266699	45266249	45266518	45267112	45267328
1498	"ENSG00000026297.15"	"RNASET2"	chr6	-	166948565	166948625	166948569	166948625	166946681	166946739
1499	"ENSG00000110801.14"	"PSMD9"	chr12	+	121899633	121899889	121899633	121899845	121903005	121903107
1500	"ENSG00000259786.7"	"LINC02109"	chr5	+	29164929	29165046	29164929	29164984	29169559	29169586
1501	"ENSG00000259786.7"	"LINC02109"	chr5	+	29162415	29162589	29162415	29162568	29164416	29164514
1502	"ENSG00000259786.7"	"LINC02109"	chr5	+	29162415	29162590	29162415	29162589	29164416	29164514
1503	"ENSG00000259786.7"	"LINC02109"	chr5	+	29162415	29162590	29162415	29162568	29164416	29164514
1504	"ENSG00000267395.5"	"DM1-AS"	chr19	+	45771589	45771684	45771589	45771675	45772305	45772504
1505	"ENSG00000157890.17"	"MEGF11"	chr15	-	65916597	65916956	65916827	65916956	65916147	65916276
1506	"ENSG00000106028.11"	"SSBP1"	chr7	+	141738357	141738503	141738357	141738410	141739123	141739190
1507	"ENSG00000106028.11"	"SSBP1"	chr7	+	141741748	141741798	141741748	141741792	141742168	141742229
1508	"ENSG00000132554.20"	"RGS22"	chr8	-	100071368	100071537	100071404	100071537	100066166	100066296
1509	"ENSG00000204379.11"	"XAGE1A"	chrX	+	52497315	52497473	52497315	52497457	52497984	52498111
1510	"ENSG00000187730.9"	"GABRD"	chr1	+	2025333	2025432	2025333	2025401	2025517	2025738
1511	"ENSG00000087586.17"	"AURKA"	chr20	-	56392153	56392295	56392167	56392295	56390555	56390665
1512	"ENSG00000122390.19"	"NAA60"	chr16	+	3443705	3443893	3443705	3443827	3448470	3448540
1513	"ENSG00000122390.19"	"NAA60"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952
1514	"ENSG00000100968.14"	"NFATC4"	chr14	+	24376293	24376878	24376293	24376554	24377637	24377705
1515	"ENSG00000100968.14"	"NFATC4"	chr14	+	24369498	24370594	24369498	24369670	24372440	24372603
1516	"ENSG00000133895.15"	"MEN1"	chr11	-	64809649	64810132	64809664	64810132	64807890	64808099
1517	"ENSG00000133895.15"	"MEN1"	chr11	-	64806082	64806368	64806231	64806368	64805634	64805770
1518	"ENSG00000133895.15"	"MEN1"	chr11	-	64807890	64808099	64807995	64808099	64807551	64807680
1519	"ENSG00000133895.15"	"MEN1"	chr11	-	64810267	64810551	64810525	64810551	64809664	64810132
1520	"ENSG00000111199.11"	"TRPV4"	chr12	-	109793484	109793600	109793526	109793600	109792651	109792817
1521	"ENSG00000257771.6"	"LINC02395"	chr12	+	49923781	49924000	49923781	49923877	49924139	49924513
1522	"ENSG00000257771.6"	"LINC02395"	chr12	+	49926080	49926145	49926080	49926137	49926947	49927083
1523	"ENSG00000257771.6"	"LINC02395"	chr12	+	49923781	49924513	49923781	49923877	49924935	49925087
1524	"ENSG00000257771.6"	"LINC02395"	chr12	+	49923781	49924000	49923781	49923877	49924935	49925087
1525	"ENSG00000257771.6"	"LINC02395"	chr12	+	49923781	49924513	49923781	49924000	49924935	49925087
1526	"ENSG00000257771.6"	"LINC02395"	chr12	+	49923781	49924000	49923781	49923877	49924330	49924513
1527	"ENSG00000061656.10"	"SPAG4"	chr20	+	35618449	35618720	35618449	35618475	35618922	35618998
1528	"ENSG00000197386.12"	"HTT"	chr4	+	3172907	3173218	3172907	3173131	3174720	3174799
1529	"ENSG00000197386.12"	"HTT"	chr4	+	3172907	3173331	3172907	3173218	3174720	3174799
1530	"ENSG00000197386.12"	"HTT"	chr4	+	3172907	3173331	3172907	3173131	3174720	3174799
1531	"ENSG00000197386.12"	"HTT"	chr4	+	3129923	3130047	3129923	3129999	3130304	3130423
1532	"ENSG00000164024.12"	"METAP1"	chr4	+	99005768	99005870	99005768	99005866	99028866	99028918
1533	"ENSG00000124120.11"	"TTPAL"	chr20	+	44484336	44484530	44484336	44484428	44486595	44486706
1534	"ENSG00000157036.13"	"EXOG"	chr3	+	38497628	38497778	38497628	38497684	38498925	38498989
1535	"ENSG00000157036.13"	"EXOG"	chr3	+	38497628	38497778	38497628	38497684	38501354	38501494
1536	"ENSG00000164053.21"	"ATRIP"	chr3	+	48446736	48447092	48446736	48446799	48450036	48450170
1537	"ENSG00000177084.18"	"POLE"	chr12	-	132641017	132641851	132641646	132641851	132639124	132639298
1538	"ENSG00000177084.18"	"POLE"	chr12	-	132676085	132676204	132676093	132676204	132675734	132675820
1539	"ENSG00000205707.11"	"ETFRF1"	chr12	+	25203724	25203832	25203724	25203823	25203919	25204007
1540	"ENSG00000163516.14"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219231927	219232040
1541	"ENSG00000163516.14"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219232259	219232362
1542	"ENSG00000167083.7"	"GNGT2"	chr17	-	49209242	49209400	49209352	49209400	49208844	49208954
1543	"ENSG00000077463.15"	"SIRT6"	chr19	-	4175679	4175937	4175841	4175937	4175027	4175151
1544	"ENSG00000170893.4"	"TRH"	chr3	+	129975808	129976027	129975808	129976015	129976698	129977935
1545	"ENSG00000186166.9"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003
1546	"ENSG00000108523.16"	"RNF167"	chr17	+	4940486	4940726	4940486	4940642	4940872	4940993
1547	"ENSG00000153044.10"	"CENPH"	chr5	+	69195716	69195791	69195716	69195750	69197052	69197109
1548	"ENSG00000173064.13"	"HECTD4"	chr12	-	112264083	112264212	112264089	112264212	112261304	112261429
1549	"ENSG00000242759.8"	"LINC00882"	chr3	-	106913024	106913166	106913041	106913166	106843178	106843256
1550	"ENSG00000185033.14"	"SEMA4B"	chr15	+	90225281	90225427	90225281	90225397	90225660	90225827
1551	"ENSG00000243989.9"	"ACY1"	chr3	+	51986987	51987453	51986987	51987061	51987555	51987624
1552	"ENSG00000213928.9"	"IRF9"	chr14	+	24162143	24162324	24162143	24162280	24162965	24163149
1553	"ENSG00000213928.9"	"IRF9"	chr14	+	24164062	24164955	24164062	24164134	24165846	24165962
1554	"ENSG00000114745.13"	"GORASP1"	chr3	-	39102677	39102881	39102692	39102881	39101509	39101570
1555	"ENSG00000114745.13"	"GORASP1"	chr3	-	39100746	39100877	39100787	39100877	39100304	39100503
1556	"ENSG00000165795.23"	"NDRG2"	chr14	-	21019613	21019742	21019638	21019742	21019115	21019160
1557	"ENSG00000165795.23"	"NDRG2"	chr14	-	21021746	21021879	21021816	21021879	21020826	21020844
1558	"ENSG00000165795.23"	"NDRG2"	chr14	-	21018762	21018814	21018795	21018814	21018456	21018504
1559	"ENSG00000165795.23"	"NDRG2"	chr14	-	21024215	21024285	21024235	21024285	21024029	21024096
1560	"ENSG00000165795.23"	"NDRG2"	chr14	-	21023985	21024096	21024029	21024096	21023240	21023321
1561	"ENSG00000165795.23"	"NDRG2"	chr14	-	21023975	21024096	21024029	21024096	21023240	21023321
1562	"ENSG00000165795.23"	"NDRG2"	chr14	-	21023975	21024096	21023985	21024096	21023240	21023321
1563	"ENSG00000167749.11"	"KLK4"	chr19	-	50908358	50908829	50908578	50908829	50906933	50907086
1564	"ENSG00000167749.11"	"KLK4"	chr19	-	50909239	50909414	50909251	50909414	50908578	50908829
1565	"ENSG00000040275.17"	"SPDL1"	chr5	+	169588393	169588575	169588393	169588490	169591047	169591224
1566	"ENSG00000060138.13"	"YBX3"	chr12	-	10704050	10704148	10704059	10704148	10701959	10702134
1567	"ENSG00000126709.15"	"IFI6"	chr1	-	27669220	27669346	27669232	27669346	27668457	27668535
1568	"ENSG00000126709.15"	"IFI6"	chr1	-	27669232	27669346	27669244	27669346	27668457	27668535
1569	"ENSG00000126709.15"	"IFI6"	chr1	-	27669220	27669346	27669244	27669346	27668457	27668535
1570	"ENSG00000166348.18"	"USP54"	chr10	-	73505307	73505426	73505322	73505426	73504849	73504990
1571	"ENSG00000183560.9"	"IZUMO1R"	chr11	+	94306512	94306722	94306512	94306701	94307164	94307300
1572	"ENSG00000100902.11"	"PSMA6"	chr14	+	35312880	35313059	35312880	35312921	35314360	35314455
1573	"ENSG00000197070.14"	"ARRDC1"	chr9	+	137614558	137615000	137614558	137614898	137615073	137615360
1574	"ENSG00000172377.2"	"OR9I1"	chr11	-	58125273	58125530	58125430	58125530	58124437	58124639
1575	"ENSG00000110429.14"	"FBXO3"	chr11	-	33753110	33754500	33754454	33754500	33751522	33751607
1576	"ENSG00000187741.15"	"FANCA"	chr16	-	89799165	89799232	89799171	89799232	89798918	89799079
1577	"ENSG00000187741.15"	"FANCA"	chr16	-	89798950	89799232	89799165	89799232	89795905	89796018
1578	"ENSG00000187741.15"	"FANCA"	chr16	-	89739128	89739289	89739132	89739289	89738881	89738974
1579	"ENSG00000151491.14"	"EPS8"	chr12	-	15684168	15684302	15684196	15684302	15682892	15682972
1580	"ENSG00000178852.16"	"EFCAB13"	chr17	+	47324024	47324099	47324024	47324074	47324453	47324523
1581	"ENSG00000197563.11"	"PIGN"	chr18	-	62088390	62088842	62088755	62088842	62085208	62085264
1582	"ENSG00000197563.11"	"PIGN"	chr18	-	62186843	62187077	62187022	62187077	62161132	62161385
1583	"ENSG00000087299.12"	"L2HGDH"	chr14	-	50311290	50311433	50311369	50311433	50302901	50303017
1584	"ENSG00000064201.15"	"TSPAN32"	chr11	+	2313653	2313755	2313653	2313708	2314484	2314571
1585	"ENSG00000236432.8"	"MFF-DT"	chr2	-	227265838	227265935	227265874	227265935	227264668	227265438
1586	"ENSG00000164292.13"	"RHOBTB3"	chr5	+	95713521	95713711	95713521	95713590	95717534	95717765
1587	"ENSG00000142937.12"	"RPS8"	chr1	+	44776674	44776774	44776674	44776714	44777613	44777789
1588	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506303	104505865	104506186	104507231	104507406
1589	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506303	104505865	104505938	104507231	104507406
1590	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506303	104505865	104505966	104507231	104507406
1591	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506303	104505865	104505944	104507231	104507406
1592	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506186	104505865	104505938	104507231	104507406
1593	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506186	104505865	104505966	104507231	104507406
1594	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104506186	104505865	104505944	104507231	104507406
1595	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104505966	104505865	104505938	104507231	104507406
1596	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104505944	104505865	104505938	104507231	104507406
1597	"ENSG00000235597.2"	"LINC01102"	chr2	+	104505865	104505966	104505865	104505944	104507231	104507406
1598	"ENSG00000106479.11"	"ZNF862"	chr7	+	149838374	149838635	149838374	149838461	149844624	149844736
1599	"ENSG00000280670.3"	"CCDC163"	chr1	-	45497298	45497383	45497303	45497383	45496555	45496623
1600	"ENSG00000049883.15"	"PTCD2"	chr5	+	72320372	72321179	72320372	72320509	72322171	72322264
1601	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226696	132227221	132227085	132227221	132218544	132218644
1602	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226931	132227221	132227085	132227221	132218544	132218644
1603	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226696	132227221	132226931	132227221	132218544	132218644
1604	"ENSG00000122026.10"	"RPL21"	chr13	+	27255241	27255354	27255241	27255349	27256183	27256334
1605	"ENSG00000106603.18"	"COA1"	chr7	-	43650492	43650712	43650611	43650712	43648599	43648652
1606	"ENSG00000167904.15"	"TMEM68"	chr8	-	55773226	55773378	55773268	55773378	55763935	55763980
1607	"ENSG00000180376.17"	"CCDC66"	chr3	+	56566593	56566759	56566593	56566740	56566949	56567053
1608	"ENSG00000277258.5"	"PCGF2"	chr17	-	38738748	38738861	38738752	38738861	38738540	38738595
1609	"ENSG00000260737.6"	"LINC01227"	chr16	-	80568806	80569687	80569224	80569687	80567947	80568113
1610	"ENSG00000260737.6"	"LINC01227"	chr16	-	80568815	80569687	80569224	80569687	80567947	80568113
1611	"ENSG00000260737.6"	"LINC01227"	chr16	-	80568806	80569670	80568815	80569670	80567947	80568113
1612	"ENSG00000172531.15"	"PPP1CA"	chr11	-	67419407	67419597	67419443	67419597	67401067	67401199
1613	"ENSG00000186654.21"	"PRR5"	chr22	+	44725243	44725296	44725243	44725292	44726576	44726634
1614	"ENSG00000181991.16"	"MRPS11"	chr15	+	88467907	88469145	88467907	88468024	88472626	88472725
1615	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15553684	15553829	15553764	15553829	15547058	15547148
1616	"ENSG00000186205.13"	"MARC1"	chr1	+	220797873	220798065	220797873	220798014	220805051	220805113
1617	"ENSG00000130176.8"	"CNN1"	chr19	+	11539294	11539569	11539294	11539560	11541075	11541197
1618	"ENSG00000100336.17"	"APOL4"	chr22	-	36201699	36202055	36201992	36202055	36199329	36199376
1619	"ENSG00000253235.2"	"AC111149.1"	chr8	-	73369456	73369623	73369489	73369623	73369212	73369355
1620	"ENSG00000245573.9"	"BDNF-AS"	chr11	+	27658240	27658620	27658240	27658462	27659170	27659228
1621	"ENSG00000245573.9"	"BDNF-AS"	chr11	+	27658240	27658620	27658240	27658544	27659170	27659228
1622	"ENSG00000245573.9"	"BDNF-AS"	chr11	+	27658240	27658544	27658240	27658462	27659170	27659228
1623	"ENSG00000104381.13"	"GDAP1"	chr8	+	74351273	74351466	74351273	74351321	74360136	74360310
1624	"ENSG00000215039.7"	"CD27-AS1"	chr12	-	6450340	6450980	6450869	6450980	6448639	6448737
1625	"ENSG00000103275.20"	"UBE2I"	chr16	+	1312346	1312667	1312346	1312558	1314019	1314096
1626	"ENSG00000103275.20"	"UBE2I"	chr16	+	1312346	1312603	1312346	1312558	1314019	1314096
1627	"ENSG00000103275.20"	"UBE2I"	chr16	+	1312346	1312667	1312346	1312603	1314019	1314096
1628	"ENSG00000103275.20"	"UBE2I"	chr16	+	1315653	1315730	1315653	1315726	1320173	1320283
1629	"ENSG00000215374.6"	"FAM66B"	chr8	-	7348972	7349146	7349082	7349146	7325136	7325198
1630	"ENSG00000228141.7"	"AC105339.1"	chr15	-	82711560	82712307	82711675	82712307	82711186	82711432
1631	"ENSG00000177058.12"	"SLC38A9"	chr5	-	55711351	55711499	55711451	55711499	55697845	55697992
1632	"ENSG00000215041.10"	"NEURL4"	chr17	-	7324798	7324980	7324910	7324980	7324394	7324480
1633	"ENSG00000215041.10"	"NEURL4"	chr17	-	7322947	7323123	7322953	7323123	7322734	7322866
1634	"ENSG00000177728.17"	"TMEM94"	chr17	+	75498911	75499118	75498911	75499082	75499261	75500090
1635	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75491690	75491900
1636	"ENSG00000177728.17"	"TMEM94"	chr17	+	75471799	75471955	75471799	75471929	75485427	75485547
1637	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491690	75491900	75491690	75491852	75492473	75492789
1638	"ENSG00000102901.13"	"CENPT"	chr16	-	67832227	67832545	67832454	67832545	67832011	67832108
1639	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67830088	67829929	67830088	67829422	67829516
1640	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67830548	67829921	67830548	67829422	67829516
1641	"ENSG00000182853.12"	"VMO1"	chr17	-	4785900	4786052	4785956	4786052	4785284	4785659
1642	"ENSG00000182853.12"	"VMO1"	chr17	-	4785900	4786052	4785936	4786052	4785284	4785659
1643	"ENSG00000182853.12"	"VMO1"	chr17	-	4785936	4786052	4785956	4786052	4785284	4785659
1644	"ENSG00000268480.3"	"LINC01862"	chr19	+	8674550	8674604	8674550	8674600	8676364	8676456
1645	"ENSG00000140623.13"	"SEPTIN12"	chr16	-	4783316	4783557	4783461	4783557	4779689	4779786
1646	"ENSG00000140623.13"	"SEPTIN12"	chr16	-	4787468	4787667	4787479	4787667	4785979	4786105
1647	"ENSG00000163728.11"	"TTC14"	chr3	+	180604224	180604338	180604224	180604309	180604477	180604607
1648	"ENSG00000142347.19"	"MYO1F"	chr19	-	8555636	8555796	8555658	8555796	8554653	8554743
1649	"ENSG00000171566.12"	"PLRG1"	chr4	-	154547010	154547064	154547037	154547064	154546122	154546213
1650	"ENSG00000281398.4"	"SNHG4"	chr5	+	139278326	139278496	139278326	139278408	139279050	139279129
1651	"ENSG00000112306.8"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132816460	132816563
1652	"ENSG00000159202.18"	"UBE2Z"	chr17	+	48912833	48913021	48912833	48912965	48916075	48916187
1653	"ENSG00000168395.15"	"ING5"	chr2	+	241711376	241711584	241711376	241711488	241711977	241712071
1654	"ENSG00000181896.12"	"ZNF101"	chr19	+	19677863	19677990	19677863	19677986	19678725	19678786
1655	"ENSG00000133818.14"	"RRAS2"	chr11	-	14358237	14358485	14358256	14358485	14295767	14295855
1656	"ENSG00000145020.16"	"AMT"	chr3	-	49421959	49422049	49421981	49422049	49421491	49421572
1657	"ENSG00000145020.16"	"AMT"	chr3	-	49419259	49420342	49419709	49420342	49418970	49419151
1658	"ENSG00000126773.13"	"PCNX4"	chr14	+	60124217	60125251	60124217	60124310	60125636	60125823
1659	"ENSG00000012822.16"	"CALCOCO1"	chr12	-	53726199	53726340	53726243	53726340	53725689	53725759
1660	"ENSG00000158092.7"	"NCK1"	chr3	+	136862207	136862353	136862207	136862319	136927983	136928227
1661	"ENSG00000288558.1"	"DUS4L-BCAP29"	chr7	+	107563970	107564676	107563970	107564209	107567049	107567186
1662	"ENSG00000288558.1"	"DUS4L-BCAP29"	chr7	+	107563970	107564247	107563970	107564209	107564587	107564676
1663	"ENSG00000288558.1"	"DUS4L-BCAP29"	chr7	+	107573703	107573883	107573703	107573821	107575187	107575310
1664	"ENSG00000066926.11"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365
1665	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174464	67174161	67174340	67174620	67174944
1666	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174454	67174161	67174340	67174620	67174944
1667	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174464	67174161	67174454	67174620	67174944
1668	"ENSG00000197971.16"	"MBP"	chr18	-	77016831	77017055	77016913	77017055	76989955	76990060
1669	"ENSG00000197971.16"	"MBP"	chr18	-	76988299	76988527	76988494	76988527	76984774	76984894
1670	"ENSG00000159314.11"	"ARHGAP27"	chr17	-	45405675	45406083	45405846	45406083	45404923	45405106
1671	"ENSG00000159314.11"	"ARHGAP27"	chr17	-	45404923	45405106	45405027	45405106	45404600	45404681
1672	"ENSG00000255666.7"	"LINC02700"	chr11	+	94643969	94644153	94643969	94644134	94647334	94647578
1673	"ENSG00000255666.7"	"LINC02700"	chr11	+	94648016	94648108	94648016	94648102	94648259	94648388
1674	"ENSG00000283897.2"	"AC011416.3"	chr5	-	127228850	127228918	127228860	127228918	127227616	127228153
1675	"ENSG00000118785.14"	"SPP1"	chr4	+	87977661	87977859	87977661	87977850	87980045	87980126
1676	"ENSG00000099991.18"	"CABIN1"	chr22	+	24098013	24098192	24098013	24098105	24113565	24113748
1677	"ENSG00000236013.7"	"AL357146.1"	chr6	+	140086681	140086761	140086681	140086756	140092990	140093721
1678	"ENSG00000236013.7"	"AL357146.1"	chr6	+	140087763	140088007	140087763	140087989	140092990	140093721
