ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
820	"ENSG00000204482.10"	"LST1"	chr6	+	31588517	31588909	31588562	31588909	31587199	31587318
821	"ENSG00000204482.10"	"LST1"	chr6	+	31587943	31587966	31587948	31587966	31587640	31587733
822	"ENSG00000204482.10"	"LST1"	chr6	+	31588517	31588909	31588562	31588909	31587640	31587733
823	"ENSG00000119698.12"	"PPP4R4"	chr14	+	94227274	94227378	94227285	94227378	94208463	94208566
824	"ENSG00000104774.13"	"MAN2B1"	chr19	-	12652362	12652460	12652362	12652429	12655693	12655879
825	"ENSG00000104774.13"	"MAN2B1"	chr19	-	12655693	12655879	12655693	12655862	12656570	12656687
826	"ENSG00000104774.13"	"MAN2B1"	chr19	-	12658427	12658510	12658427	12658507	12661259	12661376
827	"ENSG00000159199.14"	"ATP5MC1"	chr17	+	48895155	48895334	48895182	48895334	48894371	48894449
828	"ENSG00000205089.7"	"CCNI2"	chr5	+	132751917	132752196	132751965	132752196	132750856	132750997
829	"ENSG00000102145.15"	"GATA1"	chrX	+	48793792	48794311	48794133	48794311	48793171	48793297
830	"ENSG00000188833.9"	"ENTPD8"	chr9	-	137436868	137437028	137436868	137436990	137437158	137437309
831	"ENSG00000130204.13"	"TOMM40"	chr19	+	44891406	44891689	44891409	44891689	44891219	44891314
832	"ENSG00000130307.12"	"USHBP1"	chr19	-	17262551	17264150	17262551	17262990	17264245	17264347
833	"ENSG00000130307.12"	"USHBP1"	chr19	-	17258211	17258701	17258211	17258385	17259288	17259429
834	"ENSG00000067836.12"	"ROGDI"	chr16	-	4798568	4798801	4798568	4798667	4799685	4799781
835	"ENSG00000172932.15"	"ANKRD13D"	chr11	+	67301731	67301823	67301788	67301823	67301487	67301651
836	"ENSG00000172932.15"	"ANKRD13D"	chr11	+	67290591	67291521	67291475	67291521	67290321	67290446
837	"ENSG00000106683.15"	"LIMK1"	chr7	+	74107009	74107193	74107070	74107193	74106076	74106243
838	"ENSG00000144852.17"	"NR1I2"	chr3	+	119812685	119812960	119812796	119812960	119811538	119811726
839	"ENSG00000100038.19"	"TOP3B"	chr22	-	21962746	21963020	21962746	21962893	21963922	21964028
840	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136338	47136449
841	"ENSG00000007402.11"	"CACNA2D2"	chr3	-	50364887	50364976	50364887	50364970	50365074	50365184
842	"ENSG00000007402.11"	"CACNA2D2"	chr3	-	50366577	50366628	50366577	50366625	50366830	50366919
843	"ENSG00000158286.13"	"RNF207"	chr1	+	6212217	6212416	6212230	6212416	6211866	6212053
844	"ENSG00000158286.13"	"RNF207"	chr1	+	6211866	6212053	6211922	6212053	6211020	6211118
845	"ENSG00000198794.12"	"SCAMP5"	chr15	+	75018393	75018535	75018417	75018535	75017869	75017971
846	"ENSG00000247121.7"	"AC009126.1"	chr5	-	96822822	96823124	96822822	96823117	96873285	96873378
847	"ENSG00000184544.11"	"DHRS7C"	chr17	-	9779824	9780038	9779824	9780035	9781481	9781594
848	"ENSG00000168958.19"	"MFF"	chr2	+	227330594	227330846	227330625	227330846	227328677	227328789
849	"ENSG00000168958.19"	"MFF"	chr2	+	227330625	227330846	227330780	227330846	227329605	227329783
850	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684988	5685119	5684992	5685119	5684818	5684905
851	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5687752	5688522	5687915	5688522	5687502	5687668
852	"ENSG00000028310.18"	"BRD9"	chr5	-	869244	869404	869244	869394	870472	870575
853	"ENSG00000028310.18"	"BRD9"	chr5	-	886591	886767	886591	886707	887360	887471
854	"ENSG00000028310.18"	"BRD9"	chr5	-	889020	889165	889020	889160	889586	889647
855	"ENSG00000028310.18"	"BRD9"	chr5	-	889586	889766	889586	889647	891154	891287
856	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49447337	49447420	49447337	49447417	49447826	49447908
857	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49447337	49447467	49447337	49447417	49447826	49447908
858	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49447337	49447467	49447337	49447420	49447826	49447908
859	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49446550	49446694	49446550	49446595	49447023	49447099
860	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49446550	49446794	49446550	49446694	49447023	49447099
861	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49446550	49446794	49446550	49446595	49447023	49447099
862	"ENSG00000004399.12"	"PLXND1"	chr3	-	129585951	129586081	129585951	129586048	129586171	129586272
863	"ENSG00000004399.12"	"PLXND1"	chr3	-	129555213	129556428	129555213	129555543	129556616	129556691
864	"ENSG00000120049.19"	"KCNIP2"	chr10	-	101828626	101828717	101828626	101828696	101829074	101829199
865	"ENSG00000120049.19"	"KCNIP2"	chr10	-	101828818	101828849	101828818	101828846	101829074	101829199
866	"ENSG00000120049.19"	"KCNIP2"	chr10	-	101829843	101829942	101829843	101829897	101831071	101831167
867	"ENSG00000080298.15"	"RFX3"	chr9	-	3323960	3324129	3323960	3324095	3330258	3330517
868	"ENSG00000122952.17"	"ZWINT"	chr10	-	56358555	56358724	56358555	56358687	56358804	56358947
869	"ENSG00000137824.16"	"RMDN3"	chr15	-	40751425	40751670	40751425	40751569	40751985	40752178
870	"ENSG00000115282.20"	"TTC31"	chr2	+	74491943	74492055	74492003	74492055	74491480	74491666
871	"ENSG00000115282.20"	"TTC31"	chr2	+	74492645	74492747	74492675	74492747	74492303	74492445
872	"ENSG00000115282.20"	"TTC31"	chr2	+	74492921	74494559	74492924	74494559	74492645	74492747
873	"ENSG00000115282.20"	"TTC31"	chr2	+	74490024	74490473	74490243	74490473	74483321	74483410
874	"ENSG00000089685.15"	"BIRC5"	chr17	+	78215965	78216781	78216663	78216781	78214679	78214789
875	"ENSG00000196724.12"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930512	57932429	57932646
876	"ENSG00000196724.12"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57933816	57933902
877	"ENSG00000007202.15"	"KIAA0100"	chr17	-	28643163	28643659	28643163	28643311	28644057	28644187
878	"ENSG00000142765.18"	"SYTL1"	chr1	+	27349079	27349152	27349115	27349152	27347966	27348012
879	"ENSG00000258785.6"	"LINC01580"	chr15	+	93946642	93946755	93946697	93946755	93906171	93906289
880	"ENSG00000174500.13"	"GCSAM"	chr3	-	112128016	112128228	112128016	112128061	112130444	112130513
881	"ENSG00000174500.13"	"GCSAM"	chr3	-	112130444	112130519	112130444	112130513	112132636	112132910
882	"ENSG00000258609.3"	"LINC-ROR"	chr18	-	57057887	57058152	57057887	57058000	57058677	57058750
883	"ENSG00000214517.10"	"PPME1"	chr11	+	74246033	74246205	74246075	74246205	74239132	74239256
884	"ENSG00000232265.8"	"LINC02805"	chr1	+	148163756	148163866	148163791	148163866	148162876	148162992
885	"ENSG00000232265.8"	"LINC02805"	chr1	+	148174249	148174935	148174256	148174935	148163791	148163866
886	"ENSG00000170485.17"	"NPAS2"	chr2	+	100995399	100996055	100995795	100996055	100993346	100993527
887	"ENSG00000167380.16"	"ZNF226"	chr19	+	44165587	44165807	44165756	44165807	44165100	44165142
888	"ENSG00000167380.16"	"ZNF226"	chr19	+	44172087	44172214	44172091	44172214	44170034	44170095
889	"ENSG00000167380.16"	"ZNF226"	chr19	+	44170034	44170095	44170039	44170095	44165587	44165807
890	"ENSG00000054116.12"	"TRAPPC3"	chr1	-	36139719	36139843	36139719	36139819	36140068	36140166
891	"ENSG00000261749.3"	"LINC02180"	chr16	+	52098299	52099067	52098475	52099067	52094958	52095073
892	"ENSG00000261749.3"	"LINC02180"	chr16	+	52093047	52093308	52093101	52093308	52092526	52092649
893	"ENSG00000130377.13"	"ACSBG2"	chr19	+	6147445	6147675	6147455	6147675	6141512	6141610
894	"ENSG00000142327.13"	"RNPEPL1"	chr2	+	240576534	240576765	240576567	240576765	240575501	240575610
895	"ENSG00000214941.8"	"ZSWIM7"	chr17	-	15986799	15986892	15986799	15986886	15987265	15987368
896	"ENSG00000157657.14"	"ZNF618"	chr9	+	114028732	114028972	114028909	114028972	114016694	114016784
897	"ENSG00000157657.14"	"ZNF618"	chr9	+	114032644	114032728	114032647	114032728	114028732	114028972
898	"ENSG00000140474.14"	"AC091230.1"	chr15	-	74842074	74842195	74842074	74842118	74842279	74842420
899	"ENSG00000140474.14"	"AC091230.1"	chr15	-	74842279	74842420	74842279	74842417	74842534	74842676
900	"ENSG00000140474.14"	"AC091230.1"	chr15	-	74841404	74841509	74841404	74841505	74842074	74842195
901	"ENSG00000140474.14"	"AC091230.1"	chr15	-	74838151	74838192	74838151	74838173	74838265	74838344
902	"ENSG00000140474.14"	"AC091230.1"	chr15	-	74842279	74842449	74842279	74842420	74842538	74842676
903	"ENSG00000055955.17"	"ITIH4"	chr3	-	52825885	52826014	52825885	52825978	52826540	52826651
904	"ENSG00000055955.17"	"ITIH4"	chr3	-	52819753	52819807	52819753	52819792	52819939	52819990
905	"ENSG00000172575.12"	"RASGRP1"	chr15	-	38498793	38499184	38498793	38498946	38500102	38500139
906	"ENSG00000154957.14"	"ZNF18"	chr17	-	11984112	11984197	11984112	11984191	11990461	11990550
907	"ENSG00000154957.14"	"ZNF18"	chr17	-	11983296	11983407	11983296	11983404	11984112	11984197
908	"ENSG00000235505.7"	"CASP17P"	chr11	-	104901548	104901659	104901548	104901656	104903390	104903551
909	"ENSG00000184428.13"	"TOP1MT"	chr8	-	143325345	143325533	143325345	143325478	143326221	143326344
910	"ENSG00000084072.17"	"PPIE"	chr1	+	39745374	39745498	39745413	39745498	39743823	39743924
911	"ENSG00000084072.17"	"PPIE"	chr1	+	39740088	39740263	39740164	39740263	39738900	39738931
912	"ENSG00000135390.20"	"ATP5MC2"	chr12	-	53669870	53670114	53669870	53669948	53672575	53672645
913	"ENSG00000143493.13"	"INTS7"	chr1	-	211946606	211946705	211946606	211946645	211952568	211952701
914	"ENSG00000143493.13"	"INTS7"	chr1	-	211968512	211968707	211968512	211968603	211975165	211975372
915	"ENSG00000173692.13"	"PSMD1"	chr2	+	231072188	231072415	231072332	231072415	231070024	231070168
916	"ENSG00000186862.20"	"PDZD7"	chr10	-	101010271	101010883	101010271	101010879	101011689	101011761
917	"ENSG00000104756.16"	"KCTD9"	chr8	-	25439605	25439792	25439605	25439664	25440576	25440673
918	"ENSG00000231742.6"	"LINC01273"	chr20	+	50172922	50173017	50172926	50173017	50172566	50172788
919	"ENSG00000112062.10"	"MAPK14"	chr6	+	36075820	36075962	36075847	36075962	36074048	36074096
920	"ENSG00000078674.17"	"PCM1"	chr8	+	17957536	17957775	17957539	17957775	17957263	17957421
921	"ENSG00000197475.11"	"ADAM3A"	chr8	-	39477695	39477943	39477695	39477846	39490262	39490357
922	"ENSG00000178234.13"	"GALNT11"	chr7	+	152100797	152100921	152100824	152100921	152094189	152094522
923	"ENSG00000178234.13"	"GALNT11"	chr7	+	152094189	152094522	152094319	152094522	152025673	152025884
924	"ENSG00000186523.14"	"FAM86B1"	chr8	-	12188071	12188216	12188071	12188173	12188310	12188424
925	"ENSG00000197520.10"	"FAM177B"	chr1	+	222748960	222749562	222749464	222749562	222747014	222747081
926	"ENSG00000198758.10"	"EPS8L3"	chr1	-	109758523	109758666	109758523	109758663	109759061	109759117
927	"ENSG00000198758.10"	"EPS8L3"	chr1	-	109759677	109759898	109759677	109759836	109761494	109761559
928	"ENSG00000198758.10"	"EPS8L3"	chr1	-	109751994	109752193	109751994	109752103	109752685	109752720
929	"ENSG00000198758.10"	"EPS8L3"	chr1	-	109758315	109758455	109758315	109758431	109758523	109758666
930	"ENSG00000123353.10"	"ORMDL2"	chr12	+	55818998	55819173	55819090	55819173	55818040	55818112
931	"ENSG00000131944.10"	"FAAP24"	chr19	+	32973425	32973562	32973483	32973562	32973183	32973302
932	"ENSG00000127564.17"	"PKMYT1"	chr16	-	2976663	2977031	2976663	2976824	2979647	2979912
933	"ENSG00000127564.17"	"PKMYT1"	chr16	-	2973137	2973253	2973137	2973215	2973999	2974157
934	"ENSG00000127564.17"	"PKMYT1"	chr16	-	2973137	2973445	2973137	2973215	2973999	2974157
935	"ENSG00000127564.17"	"PKMYT1"	chr16	-	2973137	2973445	2973137	2973253	2973999	2974157
936	"ENSG00000100429.18"	"HDAC10"	chr22	-	50249327	50249516	50249327	50249454	50249634	50249703
937	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248661	50248751
938	"ENSG00000100429.18"	"HDAC10"	chr22	-	50249634	50249719	50249634	50249703	50249859	50249964
939	"ENSG00000100429.18"	"HDAC10"	chr22	-	50249102	50249198	50249102	50249168	50249327	50249454
940	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249102	50249168
941	"ENSG00000103326.12"	"CAPN15"	chr16	+	553338	554636	554553	554636	552862	553041
942	"ENSG00000182134.16"	"TDRKH"	chr1	-	151779950	151780140	151779950	151780128	151781480	151781587
943	"ENSG00000182134.16"	"TDRKH"	chr1	-	151779102	151779242	151779102	151779207	151780050	151780140
944	"ENSG00000119185.12"	"ITGB1BP1"	chr2	-	9406660	9407598	9406660	9406905	9408112	9408205
945	"ENSG00000250571.7"	"GLI4"	chr8	+	143274703	143274802	143274719	143274802	143269357	143269520
946	"ENSG00000185100.10"	"ADSS1"	chr14	+	104739749	104739816	104739766	104739816	104739327	104739378
947	"ENSG00000185100.10"	"ADSS1"	chr14	+	104739654	104739816	104739766	104739816	104739327	104739378
948	"ENSG00000185100.10"	"ADSS1"	chr14	+	104739654	104739816	104739749	104739816	104739327	104739378
949	"ENSG00000171433.12"	"GLOD5"	chrX	+	48770923	48771082	48770926	48771082	48765834	48765972
950	"ENSG00000122085.17"	"MTERF4"	chr2	-	241094276	241094432	241094276	241094429	241097242	241097427
951	"ENSG00000099910.17"	"KLHL22"	chr22	-	20488984	20489244	20488984	20489212	20495759	20495795
952	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6638716	6638867	6638716	6638797	6639050	6639273
953	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6638716	6638867	6638716	6638797	6647535	6647721
954	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6639050	6639277	6639050	6639273	6647535	6647721
955	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6649210	6649381	6649210	6649263	6650105	6650247
956	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6649210	6649381	6649210	6649327	6650105	6650247
957	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6638716	6638867	6638716	6638797	6650105	6650247
958	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6649210	6649327	6649210	6649263	6650105	6650247
959	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6633996	6634911	6633996	6634872	6635119	6635251
960	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6634799	6634872	6634799	6634870	6635119	6635251
961	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6634799	6634911	6634799	6634870	6635119	6635251
962	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6634594	6634872	6634594	6634733	6635119	6635251
963	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6634594	6634911	6634594	6634733	6635119	6635251
964	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6638716	6638902	6638716	6638867	6639050	6639277
965	"ENSG00000236172.7"	"MIR7515HG"	chr2	-	6638716	6638902	6638716	6638797	6639050	6639277
966	"ENSG00000119599.17"	"DCAF4"	chr14	+	72954160	72954262	72954163	72954262	72951797	72951877
967	"ENSG00000119599.17"	"DCAF4"	chr14	+	72945883	72946027	72945887	72946027	72942993	72943096
968	"ENSG00000119599.17"	"DCAF4"	chr14	+	72940219	72940377	72940251	72940377	72939801	72939902
969	"ENSG00000146122.17"	"DAAM2"	chr6	+	39900076	39900208	39900079	39900208	39898876	39898937
970	"ENSG00000108176.15"	"DNAJC12"	chr10	-	67816039	67816133	67816039	67816129	67823313	67823392
971	"ENSG00000129455.15"	"KLK8"	chr19	-	51000423	51000718	51000423	51000583	51001097	51001175
972	"ENSG00000167208.15"	"SNX20"	chr16	-	50666299	50669148	50666299	50668041	50675769	50675921
973	"ENSG00000082684.16"	"SEMA5B"	chr3	-	122912171	122912342	122912171	122912234	122912842	122913061
974	"ENSG00000082684.16"	"SEMA5B"	chr3	-	122928516	122928687	122928516	122928615	122928995	122929058
975	"ENSG00000071564.16"	"TCF3"	chr19	-	1609292	1611369	1609292	1610500	1611703	1611849
976	"ENSG00000071564.16"	"TCF3"	chr19	-	1619315	1619474	1619315	1619471	1619779	1619853
977	"ENSG00000071564.16"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619779	1619853
978	"ENSG00000071564.16"	"TCF3"	chr19	-	1615284	1615520	1615284	1615515	1615685	1615821
979	"ENSG00000071564.16"	"TCF3"	chr19	-	1612206	1612433	1612206	1612430	1615685	1615821
980	"ENSG00000047579.19"	"DTNBP1"	chr6	-	15651312	15651408	15651312	15651363	15652086	15652140
981	"ENSG00000099330.9"	"OCEL1"	chr19	+	17228802	17229219	17229008	17229219	17228255	17228309
982	"ENSG00000099330.9"	"OCEL1"	chr19	+	17228430	17229215	17228802	17229215	17228255	17228309
983	"ENSG00000099330.9"	"OCEL1"	chr19	+	17226974	17227199	17226993	17227199	17226692	17226869
984	"ENSG00000133884.10"	"DPF2"	chr11	+	65343744	65343837	65343754	65343837	65341398	65341562
985	"ENSG00000120438.12"	"TCP1"	chr6	-	159787742	159787902	159787742	159787871	159788057	159788143
986	"ENSG00000147274.14"	"RBMX"	chrX	-	136877914	136878086	136877914	136877964	136879016	136879123
987	"ENSG00000147274.14"	"RBMX"	chrX	-	136879016	136879158	136879016	136879123	136879318	136879453
988	"ENSG00000248431.2"	"AC021134.1"	chr4	+	162746229	162746678	162746233	162746678	162741668	162741779
989	"ENSG00000105650.22"	"PDE4C"	chr19	-	18219233	18219659	18219233	18219397	18220225	18220319
990	"ENSG00000105650.22"	"PDE4C"	chr19	-	18220402	18220769	18220402	18220708	18221104	18221135
991	"ENSG00000105650.22"	"PDE4C"	chr19	-	18220402	18220923	18220402	18220769	18221104	18221135
992	"ENSG00000105650.22"	"PDE4C"	chr19	-	18220402	18220923	18220402	18220708	18221104	18221135
993	"ENSG00000062524.16"	"LTK"	chr15	-	41507094	41507290	41507094	41507174	41507561	41507657
994	"ENSG00000143375.15"	"CGN"	chr1	+	151520595	151520691	151520619	151520691	151520413	151520483
995	"ENSG00000075790.10"	"BCAP29"	chr7	+	107595866	107596002	107595868	107596002	107593954	107594105
996	"ENSG00000170471.15"	"RALGAPB"	chr20	+	38565355	38565478	38565358	38565478	38562531	38562697
997	"ENSG00000170471.15"	"RALGAPB"	chr20	+	38535073	38535207	38535085	38535207	38532729	38532859
998	"ENSG00000145113.22"	"MUC4"	chr3	-	195771651	195771816	195771651	195771740	195774171	195774305
999	"ENSG00000165923.16"	"AGBL2"	chr11	-	47668840	47668913	47668840	47668907	47677270	47677401
1000	"ENSG00000165923.16"	"AGBL2"	chr11	-	47714617	47714750	47714617	47714709	47715174	47715369
1001	"ENSG00000108666.10"	"C17orf75"	chr17	-	32339812	32339962	32339812	32339938	32341203	32341284
1002	"ENSG00000108666.10"	"C17orf75"	chr17	-	32339812	32339938	32339812	32339924	32341203	32341284
1003	"ENSG00000108666.10"	"C17orf75"	chr17	-	32339812	32339962	32339812	32339924	32341203	32341284
1004	"ENSG00000148396.18"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364
1005	"ENSG00000213918.10"	"DNASE1"	chr16	+	3656963	3657111	3656998	3657111	3656637	3656753
1006	"ENSG00000213918.10"	"DNASE1"	chr16	+	3656998	3657341	3657186	3657341	3656637	3656753
1007	"ENSG00000213918.10"	"DNASE1"	chr16	+	3657186	3657341	3657224	3657341	3656963	3657111
1008	"ENSG00000213918.10"	"DNASE1"	chr16	+	3657719	3657816	3657789	3657816	3657186	3657341
1009	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90910089	90910292	90910215	90910292	90909326	90909504
1010	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90911384	90911550	90911415	90911550	90911170	90911238
1011	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90911366	90911550	90911384	90911550	90911170	90911238
1012	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90911366	90911550	90911415	90911550	90911170	90911238
1013	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90912516	90912664	90912541	90912664	90912042	90912279
1014	"ENSG00000105136.20"	"ZNF419"	chr19	+	57491467	57491597	57491470	57491597	57490146	57490185
1015	"ENSG00000105136.20"	"ZNF419"	chr19	+	57491467	57491597	57491470	57491597	57487717	57487983
1016	"ENSG00000105136.20"	"ZNF419"	chr19	+	57490130	57490185	57490146	57490185	57487717	57487983
1017	"ENSG00000177943.14"	"MAMDC4"	chr9	+	136856463	136856826	136856709	136856826	136856017	136856149
1018	"ENSG00000140025.16"	"EFCAB11"	chr14	-	89950096	89950142	89950096	89950138	89953905	89954001
1019	"ENSG00000241852.10"	"C8orf58"	chr8	+	22602536	22602643	22602560	22602643	22602199	22602312
1020	"ENSG00000111404.6"	"RERGL"	chr12	-	18084516	18084665	18084516	18084562	18085619	18085693
1021	"ENSG00000182264.9"	"IZUMO1"	chr19	-	48741788	48741972	48741788	48741942	48742208	48742309
1022	"ENSG00000129467.13"	"ADCY4"	chr14	-	24319741	24319904	24319741	24319888	24322065	24322224
1023	"ENSG00000129467.13"	"ADCY4"	chr14	-	24332521	24332722	24332521	24332683	24332790	24332988
1024	"ENSG00000129467.13"	"ADCY4"	chr14	-	24334493	24334678	24334493	24334635	24334983	24335071
1025	"ENSG00000129467.13"	"ADCY4"	chr14	-	24334493	24334682	24334493	24334678	24334983	24335071
1026	"ENSG00000129467.13"	"ADCY4"	chr14	-	24334493	24334682	24334493	24334635	24334983	24335071
1027	"ENSG00000129467.13"	"ADCY4"	chr14	-	24330167	24330327	24330167	24330295	24331017	24331129
1028	"ENSG00000129467.13"	"ADCY4"	chr14	-	24334493	24334678	24334493	24334635	24334884	24335071
1029	"ENSG00000166959.8"	"MS4A8"	chr11	+	60703277	60703500	60703377	60703500	60700859	60701079
1030	"ENSG00000175764.14"	"TTLL11"	chr9	-	121974008	121974124	121974008	121974114	121974883	121974979
1031	"ENSG00000140451.13"	"PIF1"	chr15	-	64815631	64816357	64815631	64815948	64816573	64816765
1032	"ENSG00000140451.13"	"PIF1"	chr15	-	64819846	64820019	64819846	64819986	64820981	64821088
1033	"ENSG00000105401.9"	"CDC37"	chr19	-	10395434	10395696	10395434	10395543	10395927	10396203
1034	"ENSG00000104885.18"	"DOT1L"	chr19	+	2191011	2191240	2191083	2191240	2189731	2189795
1035	"ENSG00000127481.15"	"UBR4"	chr1	-	19154917	19155078	19154917	19155075	19155440	19155668
1036	"ENSG00000055163.20"	"CYFIP2"	chr5	+	157304237	157304366	157304249	157304366	157302793	157302890
1037	"ENSG00000213648.10"	"SULT1A4"	chr16	+	29464141	29464340	29464159	29464340	29463566	29463661
1038	"ENSG00000103037.11"	"SETD6"	chr16	+	58518050	58518231	58518180	58518231	58516807	58516928
1039	"ENSG00000103037.11"	"SETD6"	chr16	+	58518019	58518231	58518050	58518231	58516807	58516928
1040	"ENSG00000103037.11"	"SETD6"	chr16	+	58518019	58518231	58518180	58518231	58516807	58516928
1041	"ENSG00000103037.11"	"SETD6"	chr16	+	58516477	58516672	58516612	58516672	58516201	58516343
1042	"ENSG00000178498.16"	"DTX3"	chr12	+	57606864	57607613	57606883	57607613	57606442	57606518
1043	"ENSG00000161217.12"	"PCYT1A"	chr3	-	196247366	196247643	196247366	196247518	196248206	196248323
1044	"ENSG00000119688.21"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74295147	74295198
1045	"ENSG00000119688.21"	"ABCD4"	chr14	-	74293153	74293310	74293153	74293248	74295147	74295198
1046	"ENSG00000119688.21"	"ABCD4"	chr14	-	74293153	74293279	74293153	74293248	74295147	74295198
1047	"ENSG00000119688.21"	"ABCD4"	chr14	-	74293153	74293310	74293153	74293279	74295147	74295198
1048	"ENSG00000153446.15"	"C16orf89"	chr16	-	5044121	5044836	5044121	5044478	5047877	5047964
1049	"ENSG00000113240.13"	"CLK4"	chr5	-	178619837	178620673	178619837	178619896	178623255	178623416
1050	"ENSG00000143494.15"	"VASH2"	chr1	+	212973423	212974070	212973954	212974070	212972579	212972961
1051	"ENSG00000154920.14"	"EME1"	chr17	+	50378594	50378681	50378599	50378681	50376065	50376193
1052	"ENSG00000154920.14"	"EME1"	chr17	+	50379067	50379224	50379106	50379224	50378773	50378895
1053	"ENSG00000111801.16"	"BTN3A3"	chr6	+	26443366	26443442	26443381	26443442	26440471	26440648
1054	"ENSG00000111801.16"	"BTN3A3"	chr6	+	26443956	26444304	26444010	26444304	26443569	26443659
1055	"ENSG00000111801.16"	"BTN3A3"	chr6	+	26443569	26443659	26443640	26443659	26443381	26443442
1056	"ENSG00000063046.17"	"EIF4B"	chr12	+	53021715	53021860	53021805	53021860	53019909	53020026
1057	"ENSG00000197562.10"	"RAB40C"	chr16	+	625898	626121	625955	626121	625431	625509
1058	"ENSG00000131351.15"	"HAUS8"	chr19	-	17069030	17069099	17069030	17069086	17073273	17073335
1059	"ENSG00000131351.15"	"HAUS8"	chr19	-	17059996	17060092	17059996	17060089	17062697	17062779
1060	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063033	20063153	20063033	20063128	20065145	20065280
1061	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063010	20063150	20063010	20063147	20065145	20065280
1062	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063010	20063150	20063010	20063128	20065145	20065280
1063	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063010	20063153	20063010	20063150	20065145	20065280
1064	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063010	20063147	20063010	20063128	20065145	20065280
1065	"ENSG00000236540.7"	"AC006547.1"	chr22	-	20063010	20063153	20063010	20063147	20065145	20065280
1066	"ENSG00000100012.11"	"SEC14L3"	chr22	-	30471159	30471277	30471159	30471207	30471904	30471986
1067	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71738240	71738325	71738243	71738325	71735276	71735391
1068	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71650289	71650509	71650334	71650509	71624047	71624236
1069	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71704720	71705340	71705221	71705340	71702380	71702505
1070	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46355072	46355241	46355072	46355178	46355801	46355874
1071	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355241	46355801	46355874
1072	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355178	46355801	46355874
1073	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46357622	46357773	46357622	46357702	46358386	46358763
1074	"ENSG00000203760.8"	"CENPW"	chr6	+	126346204	126346318	126346244	126346318	126340173	126340399
1075	"ENSG00000112562.18"	"SMOC2"	chr6	+	168547085	168547169	168547118	168547169	168543624	168543672
1076	"ENSG00000162923.16"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581
1077	"ENSG00000162923.16"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581
1078	"ENSG00000136051.14"	"WASHC4"	chr12	+	105121088	105121204	105121100	105121204	105120554	105120597
1079	"ENSG00000166181.13"	"API5"	chr11	+	43342427	43344529	43342432	43344529	43335857	43335994
1080	"ENSG00000050405.13"	"LIMA1"	chr12	-	50181903	50182037	50181903	50182034	50192451	50192561
