ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1834	"ENSG00000205702.6"	"CYP2D7P1"	chr22	-	42537161	42537406	42537161	42537349	42537543	42537685
1835	"ENSG00000062194.11"	"GPBP1"	chr5	+	56545235	56545403	56545280	56545403	56542901	56543042
1836	"ENSG00000251322.3"	"SHANK3"	chr22	+	51135946	51136143	51135991	51136143	51133202	51133476
1837	"ENSG00000104892.12"	"KLC3"	chr19	+	45850704	45850774	45850707	45850774	45849801	45850032
1838	"ENSG00000121900.14"	"TMEM54"	chr1	-	33361155	33361344	33361155	33361245	33361510	33361570
1839	"ENSG00000121900.14"	"TMEM54"	chr1	-	33361155	33361344	33361155	33361245	33363726	33363920
1840	"ENSG00000149311.13"	"ATM"	chr11	+	108124557	108124723	108124581	108124723	108123547	108123639
1841	"ENSG00000059691.7"	"PET112"	chr4	-	152638027	152638226	152638027	152638153	152640576	152640690
1842	"ENSG00000059691.7"	"PET112"	chr4	-	152622480	152622670	152622480	152622608	152625002	152625047
1843	"ENSG00000007402.7"	"CACNA2D2"	chr3	-	50402318	50402407	50402318	50402401	50402505	50402615
1844	"ENSG00000007402.7"	"CACNA2D2"	chr3	-	50404008	50404059	50404008	50404056	50404261	50404350
1845	"ENSG00000108001.9"	"EBF3"	chr10	-	131638508	131638706	131638508	131638598	131639107	131639296
1846	"ENSG00000156873.11"	"PHKG2"	chr16	+	30767675	30767841	30767687	30767841	30767502	30767593
1847	"ENSG00000072571.15"	"HMMR"	chr5	+	162894706	162894754	162894709	162894754	162891728	162891808
1848	"ENSG00000006283.13"	"CACNA1G"	chr17	+	48695408	48695487	48695457	48695487	48695219	48695269
1849	"ENSG00000006283.13"	"CACNA1G"	chr17	+	48685187	48685401	48685289	48685401	48684260	48684350
1850	"ENSG00000006283.13"	"CACNA1G"	chr17	+	48695408	48695487	48695457	48695487	48695219	48695290
1851	"ENSG00000272647.1"	"GS1-259H13.10"	chr7	+	99197827	99197908	99197830	99197908	99158155	99158318
1852	"ENSG00000257756.1"	"RP11-776A13.3"	chr12	-	30385708	30385793	30385708	30385785	30397267	30397338
1853	"ENSG00000118046.10"	"STK11"	chr19	+	1226452	1226662	1226457	1226662	1222983	1223171
1854	"ENSG00000112237.8"	"CCNC"	chr6	-	99997383	99997451	99997383	99997448	99998093	99998185
1855	"ENSG00000108176.10"	"DNAJC12"	chr10	-	69575797	69575891	69575797	69575887	69583071	69583150
1856	"ENSG00000100934.10"	"SEC23A"	chr14	-	39564101	39564221	39564101	39564218	39565101	39565343
1857	"ENSG00000082269.12"	"FAM135A"	chr6	+	71234045	71236401	71234633	71236401	71233669	71233824
1858	"ENSG00000082269.12"	"FAM135A"	chr6	+	71186861	71187035	71186995	71187035	71185365	71185436
1859	"ENSG00000169180.7"	"XPO6"	chr16	-	28117703	28117818	28117703	28117773	28118842	28118998
1860	"ENSG00000169180.7"	"XPO6"	chr16	-	28109315	28109960	28109315	28109939	28112778	28113009
1861	"ENSG00000130813.13"	"C19orf66"	chr19	+	10202151	10202306	10202259	10202306	10201925	10202029
1862	"ENSG00000130813.13"	"C19orf66"	chr19	+	10200573	10200723	10200604	10200723	10200332	10200371
1863	"ENSG00000162302.8"	"RPS6KA4"	chr11	+	64135939	64136073	64135957	64136073	64135603	64135732
1864	"ENSG00000162302.8"	"RPS6KA4"	chr11	+	64135939	64136073	64135960	64136073	64135603	64135732
1865	"ENSG00000162302.8"	"RPS6KA4"	chr11	+	64135957	64136073	64135960	64136073	64135603	64135732
1866	"ENSG00000162302.8"	"RPS6KA4"	chr11	+	64129323	64129474	64129378	64129474	64129113	64129217
1867	"ENSG00000143375.10"	"CGN"	chr1	+	151493071	151493167	151493095	151493167	151492889	151492959
1868	"ENSG00000119535.13"	"CSF3R"	chr1	-	36931643	36932509	36931643	36932428	36932830	36932912
1869	"ENSG00000119535.13"	"CSF3R"	chr1	-	36933422	36933591	36933422	36933563	36933675	36933822
1870	"ENSG00000187048.8"	"CYP4A11"	chr1	-	47399617	47399803	47399617	47399751	47400124	47400231
1871	"ENSG00000187048.8"	"CYP4A11"	chr1	-	47400671	47400826	47400671	47400730	47401194	47401319
1872	"ENSG00000242612.2"	"DECR2"	chr16	+	460208	460367	460242	460367	457424	457560
1873	"ENSG00000104313.13"	"EYA1"	chr8	-	72229786	72229924	72229786	72229909	72233968	72234111
1874	"ENSG00000104313.13"	"EYA1"	chr8	-	72233968	72234114	72233968	72234111	72234433	72234503
1875	"ENSG00000104313.13"	"EYA1"	chr8	-	72233968	72234114	72233968	72234047	72234433	72234503
1876	"ENSG00000104313.13"	"EYA1"	chr8	-	72233968	72234111	72233968	72234047	72234433	72234503
1877	"ENSG00000145075.7"	"CCDC39"	chr3	-	180466033	180466107	180466033	180466104	180469135	180469198
1878	"ENSG00000172534.9"	"HCFC1"	chrX	-	153217291	153217612	153217291	153217609	153217964	153218409
1879	"ENSG00000172534.9"	"HCFC1"	chrX	-	153217964	153218541	153217964	153218409	153219057	153219221
1880	"ENSG00000160055.15"	"TMEM234"	chr1	-	32682489	32682725	32682489	32682548	32682859	32682952
1881	"ENSG00000011295.11"	"TTC19"	chr17	+	15905970	15906145	15906106	15906145	15905228	15905339
1882	"ENSG00000142661.14"	"MYOM3"	chr1	-	24434482	24434566	24434482	24434563	24434965	24435144
1883	"ENSG00000142661.14"	"MYOM3"	chr1	-	24393510	24393584	24393510	24393578	24394459	24394519
1884	"ENSG00000139131.8"	"YARS2"	chr12	-	32903652	32903808	32903652	32903773	32906851	32907019
1885	"ENSG00000232388.2"	"LINC00493"	chr20	+	18549879	18550207	18549882	18550207	18548063	18548240
1886	"ENSG00000197713.10"	"RPE"	chr2	+	210884392	210884685	210884396	210884685	210882196	210882283
1887	"ENSG00000118181.6"	"RPS25"	chr11	-	118888071	118888255	118888071	118888143	118888667	118888763
1888	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21830290	21831053	21830290	21830449	21832078	21832204
1889	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21829499	21831053	21829499	21831030	21832078	21832204
1890	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21841088	21841264	21841088	21841216	21841853	21841961
1891	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21832285	21832450	21832285	21832390	21832873	21832983
1892	"ENSG00000130518.12"	"KIAA1683"	chr19	-	18375733	18378375	18375733	18378336	18380275	18380397
1893	"ENSG00000012817.11"	"KDM5D"	chrY	-	21877708	21877997	21877708	21877890	21878164	21878359
1894	"ENSG00000012817.11"	"KDM5D"	chrY	-	21871336	21872146	21871336	21871695	21872261	21872358
1895	"ENSG00000215012.4"	"C22orf29"	chr22	-	19833668	19840009	19833668	19834912	19841965	19842062
1896	"ENSG00000140416.15"	"TPM1"	chr15	+	63335667	63336030	63335904	63336030	63334949	63335142
1897	"ENSG00000116396.9"	"KCNC4"	chr1	+	110774842	110776666	110775532	110776666	110768596	110768800
1898	"ENSG00000159063.8"	"ALG8"	chr11	-	77838403	77838485	77838403	77838482	77850539	77850668
1899	"ENSG00000159063.8"	"ALG8"	chr11	-	77817852	77817992	77817852	77817958	77820487	77820627
1900	"ENSG00000159063.8"	"ALG8"	chr11	-	77832110	77832254	77832110	77832220	77835066	77835260
1901	"ENSG00000153898.8"	"MCOLN2"	chr1	-	85412715	85412815	85412715	85412762	85417925	85418022
1902	"ENSG00000221968.4"	"FADS3"	chr11	-	61643322	61643475	61643322	61643448	61643582	61643662
1903	"ENSG00000188976.6"	"NOC2L"	chr1	-	889383	889903	889383	889462	891302	891393
1904	"ENSG00000239665.4"	"RP11-295P9.3"	chr10	+	13696183	13696427	13696352	13696427	13694407	13694489
1905	"ENSG00000239665.4"	"RP11-295P9.3"	chr10	+	13690619	13690768	13690625	13690768	13690084	13690230
1906	"ENSG00000205336.7"	"GPR56"	chr16	+	57685096	57685534	57685111	57685534	57684164	57684263
1907	"ENSG00000205336.7"	"GPR56"	chr16	+	57685111	57685534	57685393	57685534	57684164	57684263
1908	"ENSG00000205336.7"	"GPR56"	chr16	+	57685111	57685534	57685154	57685534	57684164	57684263
1909	"ENSG00000205336.7"	"GPR56"	chr16	+	57685111	57685534	57685267	57685534	57684164	57684263
1910	"ENSG00000205336.7"	"GPR56"	chr16	+	57685096	57685534	57685393	57685534	57684164	57684263
1911	"ENSG00000205336.7"	"GPR56"	chr16	+	57685096	57685534	57685154	57685534	57684164	57684263
1912	"ENSG00000205336.7"	"GPR56"	chr16	+	57685096	57685534	57685267	57685534	57684164	57684263
1913	"ENSG00000205336.7"	"GPR56"	chr16	+	57685154	57685534	57685393	57685534	57684164	57684263
1914	"ENSG00000205336.7"	"GPR56"	chr16	+	57685267	57685534	57685393	57685534	57684164	57684263
1915	"ENSG00000205336.7"	"GPR56"	chr16	+	57685154	57685534	57685267	57685534	57684164	57684263
1916	"ENSG00000205336.7"	"GPR56"	chr16	+	57675498	57675620	57675502	57675620	57662601	57662714
1917	"ENSG00000205336.7"	"GPR56"	chr16	+	57693306	57693593	57693324	57693593	57691284	57691403
1918	"ENSG00000205336.7"	"GPR56"	chr16	+	57675498	57675620	57675502	57675620	57653957	57654048
1919	"ENSG00000058673.11"	"ZC3H11A"	chr1	+	203819622	203819809	203819642	203819809	203818838	203819154
1920	"ENSG00000058673.11"	"ZC3H11A"	chr1	+	203771779	203772144	203772084	203772144	203770702	203770756
1921	"ENSG00000100926.10"	"TM9SF1"	chr14	-	24659585	24659859	24659585	24659797	24661376	24661562
1922	"ENSG00000116285.8"	"ERRFI1"	chr1	-	8075367	8075460	8075367	8075444	8075554	8075752
1923	"ENSG00000112701.13"	"SENP6"	chr6	+	76350399	76350420	76350402	76350420	76344422	76344527
1924	"ENSG00000001084.6"	"GCLC"	chr6	-	53380906	53381020	53380906	53381015	53385575	53385758
1925	"ENSG00000226994.3"	"AC012593.1"	chr2	+	35387841	35387905	35387854	35387905	35384612	35384694
1926	"ENSG00000140009.14"	"ESR2"	chr14	-	64723943	64724133	64723943	64724082	64727166	64727466
1927	"ENSG00000221988.8"	"PPT2"	chr6	+	32123464	32123560	32123544	32123560	32122363	32122554
1928	"ENSG00000221988.8"	"PPT2"	chr6	+	32123464	32123560	32123544	32123560	32122806	32122960
1929	"ENSG00000062822.8"	"POLD1"	chr19	+	50911963	50912158	50912041	50912158	50910583	50910672
1930	"ENSG00000177963.8"	"RIC8A"	chr11	+	210570	210662	210574	210662	209406	210000
1931	"ENSG00000177963.8"	"RIC8A"	chr11	+	212596	212759	212614	212759	212415	212511
1932	"ENSG00000177963.8"	"RIC8A"	chr11	+	209174	209318	209270	209318	208799	208938
1933	"ENSG00000133216.12"	"EPHB2"	chr1	+	23222903	23222971	23222906	23222971	23221964	23222073
1934	"ENSG00000133216.12"	"EPHB2"	chr1	+	23219373	23219539	23219376	23219539	23208851	23208976
1935	"ENSG00000113645.9"	"WWC1"	chr5	+	167894844	167894969	167894847	167894969	167891715	167891967
1936	"ENSG00000113645.9"	"WWC1"	chr5	+	167891715	167891967	167891733	167891967	167887654	167887747
1937	"ENSG00000159588.10"	"CCDC17"	chr1	-	46088888	46089111	46088888	46089084	46089228	46089324
1938	"ENSG00000100902.6"	"PSMA6"	chr14	+	35782068	35782265	35782086	35782265	35779945	35780101
1939	"ENSG00000113719.11"	"ERGIC1"	chr5	+	172341567	172341841	172341716	172341841	172336669	172336764
1940	"ENSG00000164329.9"	"PAPD4"	chr5	+	78938654	78938733	78938666	78938733	78936927	78937019
1941	"ENSG00000214331.4"	"RP11-252A24.2"	chr16	-	74372342	74372558	74372342	74372476	74372636	74372792
1942	"ENSG00000166813.10"	"KIF7"	chr15	-	90192971	90193275	90192971	90193172	90195833	90196185
1943	"ENSG00000103174.7"	"NAGPA"	chr16	-	5077135	5077380	5077135	5077199	5077846	5077894
1944	"ENSG00000103174.7"	"NAGPA"	chr16	-	5078297	5078399	5078297	5078366	5078880	5079009
1945	"ENSG00000127481.10"	"UBR4"	chr1	-	19481411	19481572	19481411	19481569	19481934	19482162
1946	"ENSG00000154447.10"	"SH3RF1"	chr4	-	170043250	170043417	170043250	170043350	170051196	170051307
1947	"ENSG00000166676.10"	"TVP23A"	chr16	-	10868808	10869404	10868808	10868953	10911959	10912039
1948	"ENSG00000166676.10"	"TVP23A"	chr16	-	10860532	10863335	10860532	10862958	10864128	10864188
1949	"ENSG00000185246.13"	"PRPF39"	chr14	+	45579751	45580020	45579805	45580020	45579296	45579423
1950	"ENSG00000077684.11"	"PHF17"	chr4	+	129770134	129770322	129770170	129770322	129767529	129767687
1951	"ENSG00000197603.9"	"C5orf42"	chr5	-	37179462	37179545	37179462	37179542	37180118	37180285
1952	"ENSG00000197603.9"	"C5orf42"	chr5	-	37125345	37125542	37125345	37125511	37138821	37138950
1953	"ENSG00000197603.9"	"C5orf42"	chr5	-	37157414	37157564	37157414	37157522	37157771	37157970
1954	"ENSG00000197603.9"	"C5orf42"	chr5	-	37206298	37206527	37206298	37206398	37213660	37213724
1955	"ENSG00000197603.9"	"C5orf42"	chr5	-	37157771	37157970	37157771	37157916	37158325	37158447
1956	"ENSG00000197603.9"	"C5orf42"	chr5	-	37180118	37180285	37180118	37180282	37180958	37181107
1957	"ENSG00000148337.15"	"CIZ1"	chr9	-	130942999	130943093	130942999	130943078	130947825	130948055
1958	"ENSG00000157470.7"	"FAM81A"	chr15	+	59737347	59737461	59737362	59737461	59732153	59732322
1959	"ENSG00000163682.11"	"RPL9"	chr4	-	39456483	39456564	39456483	39456549	39458025	39458158
1960	"ENSG00000173120.10"	"KDM2A"	chr11	+	66985201	66985355	66985226	66985355	66983326	66983420
1961	"ENSG00000155506.12"	"LARP1"	chr5	+	154179432	154179602	154179459	154179602	154179150	154179319
1962	"ENSG00000188629.7"	"ZNF177"	chr19	+	9491343	9493291	9491823	9493291	9490732	9490815
1963	"ENSG00000158874.7"	"APOA2"	chr1	-	161192707	161192840	161192707	161192784	161193139	161193215
1964	"ENSG00000158874.7"	"APOA2"	chr1	-	161192707	161193056	161192707	161192840	161193139	161193215
1965	"ENSG00000158874.7"	"APOA2"	chr1	-	161192707	161193056	161192707	161192784	161193139	161193215
1966	"ENSG00000074047.16"	"GLI2"	chr2	+	121732499	121732685	121732550	121732685	121729516	121729639
1967	"ENSG00000011478.7"	"QPCTL"	chr19	+	46198694	46198976	46198890	46198976	46196670	46196814
1968	"ENSG00000225746.4"	"AL132709.5"	chr14	+	101409098	101409175	101409101	101409175	101406701	101406787
1969	"ENSG00000225746.4"	"AL132709.5"	chr14	+	101426138	101426516	101426397	101426516	101424598	101424680
1970	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66776340	66776571	66776340	66776457	66783099	66783216
1971	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66766241	66766377	66766241	66766350	66768120	66768214
1972	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66785175	66785289	66785175	66785206	66785387	66785504
1973	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66785175	66785249	66785175	66785206	66785387	66785504
1974	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66785175	66785289	66785175	66785249	66785387	66785504
1975	"ENSG00000187801.10"	"ZFP69B"	chr1	+	40916327	40916760	40916336	40916760	40915778	40915847
1976	"ENSG00000111077.13"	"TENC1"	chr12	+	53456159	53456237	53456163	53456237	53455936	53456029
1977	"ENSG00000137959.11"	"IFI44L"	chr1	+	79102716	79102888	79102784	79102888	79101021	79101174
1978	"ENSG00000143569.14"	"UBAP2L"	chr1	+	154241232	154241430	154241235	154241430	154238976	154239044
1979	"ENSG00000122490.14"	"PQLC1"	chr18	-	77709518	77709655	77709518	77709636	77710723	77711025
1980	"ENSG00000120860.6"	"CCDC53"	chr12	-	102433645	102433756	102433645	102433753	102437882	102437990
1981	"ENSG00000154040.16"	"CABYR"	chr18	+	21739435	21740033	21739909	21740033	21735664	21736006
1982	"ENSG00000108950.7"	"FAM20A"	chr17	-	66536989	66537124	66536989	66537099	66538125	66538306
1983	"ENSG00000108950.7"	"FAM20A"	chr17	-	66539769	66539862	66539769	66539858	66548013	66548092
1984	"ENSG00000113593.7"	"PPWD1"	chr5	+	64865458	64865559	64865463	64865559	64863339	64863442
1985	"ENSG00000113593.7"	"PPWD1"	chr5	+	64875250	64875440	64875311	64875440	64872705	64872896
1986	"ENSG00000130830.10"	"MPP1"	chrX	-	154014478	154014675	154014478	154014615	154018228	154018297
1987	"ENSG00000170364.8"	"SETMAR"	chr3	+	4355330	4355445	4355350	4355445	4354581	4354913
1988	"ENSG00000141574.3"	"SECTM1"	chr17	-	80280753	80280887	80280753	80280781	80282457	80282766
1989	"ENSG00000141574.3"	"SECTM1"	chr17	-	80282457	80282766	80282457	80282659	80285022	80285168
1990	"ENSG00000101337.11"	"TM9SF4"	chr20	+	30729299	30729468	30729343	30729468	30724679	30724800
1991	"ENSG00000130304.12"	"SLC27A1"	chr19	+	17597908	17598144	17597982	17598144	17597371	17597766
1992	"ENSG00000163534.10"	"FCRL1"	chr1	-	157766890	157766922	157766890	157766919	157767657	157767729
1993	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42396095	42396444	42396401	42396444	42392822	42392936
1994	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42409741	42409979	42409911	42409979	42409326	42409413
1995	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42407807	42407936	42407858	42407936	42407456	42407557
1996	"ENSG00000163904.8"	"SENP2"	chr3	+	185316745	185316812	185316779	185316812	185316199	185316333
1997	"ENSG00000163904.8"	"SENP2"	chr3	+	185316181	185316333	185316199	185316333	185307901	185307957
1998	"ENSG00000196132.7"	"MYT1"	chr20	+	62850182	62850388	62850263	62850388	62848419	62848634
1999	"ENSG00000137185.7"	"ZSCAN9"	chr6	+	28198113	28198266	28198179	28198266	28195467	28195615
2000	"ENSG00000155229.16"	"MMS19"	chr10	-	99236591	99236720	99236591	99236676	99237103	99237173
2001	"ENSG00000155229.16"	"MMS19"	chr10	-	99237103	99237173	99237103	99237161	99237611	99237686
2002	"ENSG00000155229.16"	"MMS19"	chr10	-	99227261	99227360	99227261	99227340	99228008	99228163
2003	"ENSG00000155229.16"	"MMS19"	chr10	-	99230531	99230618	99230531	99230591	99236439	99236501
2004	"ENSG00000155229.16"	"MMS19"	chr10	-	99219118	99219283	99219118	99219262	99219415	99219498
2005	"ENSG00000155229.16"	"MMS19"	chr10	-	99225815	99225916	99225815	99225913	99226260	99226342
2006	"ENSG00000114127.6"	"XRN1"	chr3	-	142051216	142051376	142051216	142051266	142051808	142051931
2007	"ENSG00000114127.6"	"XRN1"	chr3	-	142051216	142051376	142051216	142051373	142051808	142051931
2008	"ENSG00000114127.6"	"XRN1"	chr3	-	142051216	142051373	142051216	142051266	142051808	142051931
2009	"ENSG00000237037.5"	"NDUFA6-AS1"	chr22	+	42520481	42520567	42520524	42520567	42520051	42520135
2010	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43559100	43559367	43559158	43559367	43552801	43552897
2011	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43566701	43566832	43566742	43566832	43565277	43565371
2012	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43566685	43566832	43566701	43566832	43565277	43565371
2013	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43566685	43566832	43566742	43566832	43565277	43565371
2014	"ENSG00000140107.10"	"SLC25A47"	chr14	+	100792432	100792565	100792493	100792565	100792124	100792168
2015	"ENSG00000154144.8"	"TBRG1"	chr11	+	124501135	124501313	124501170	124501313	124500640	124500751
2016	"ENSG00000154144.8"	"TBRG1"	chr11	+	124496708	124496946	124496799	124496946	124495566	124495799
2017	"ENSG00000136891.9"	"TEX10"	chr9	-	103065913	103066124	103065913	103066067	103070781	103070963
2018	"ENSG00000117477.8"	"CCDC181"	chr1	-	169366474	169366629	169366474	169366626	169388250	169388397
2019	"ENSG00000150275.13"	"PCDH15"	chr10	-	55570315	55570436	55570315	55570424	55587152	55587308
2020	"ENSG00000091073.15"	"DTX2"	chr7	+	76106259	76106495	76106430	76106495	76092861	76093026
2021	"ENSG00000181126.9"	"HLA-V"	chr6	+	29761127	29765588	29764969	29765588	29760213	29760483
2022	"ENSG00000137269.10"	"LRRC1"	chr6	+	53762082	53762157	53762086	53762157	53761626	53761690
2023	"ENSG00000115084.8"	"SLC35F5"	chr2	-	114476730	114476885	114476730	114476857	114480680	114480771
2024	"ENSG00000159720.7"	"ATP6V0D1"	chr16	-	67472873	67473050	67472873	67472998	67473176	67473254
2025	"ENSG00000167194.3"	"C16orf92"	chr16	+	30034967	30035206	30035047	30035206	30034654	30034725
2026	"ENSG00000186073.7"	"C15orf41"	chr15	+	37002038	37002162	37002056	37002162	37001423	37001489
2027	"ENSG00000089060.7"	"SLC8B1"	chr12	-	113754330	113754461	113754330	113754429	113754746	113754806
2028	"ENSG00000141499.12"	"WRAP53"	chr17	+	7604744	7604867	7604776	7604867	7604058	7604147
2029	"ENSG00000148737.11"	"TCF7L2"	chr10	+	114849155	114849299	114849158	114849299	114799783	114799885
2030	"ENSG00000148737.11"	"TCF7L2"	chr10	+	114910741	114910882	114910756	114910882	114905769	114905856
2031	"ENSG00000105698.11"	"USF2"	chr19	+	35769848	35769977	35769872	35769977	35769600	35769695
2032	"ENSG00000176406.16"	"RIMS2"	chr8	+	105053553	105053586	105053556	105053586	105027651	105027684
2033	"ENSG00000151729.6"	"SLC25A4"	chr4	+	186066508	186067053	186066912	186067053	186065917	186066404
2034	"ENSG00000166816.9"	"LDHD"	chr16	-	75147863	75148132	75147863	75148063	75148423	75148583
2035	"ENSG00000187323.7"	"DCC"	chr18	+	50918024	50918257	50918084	50918257	50912412	50912508
2036	"ENSG00000077616.6"	"NAALAD2"	chr11	+	89891312	89892505	89892406	89892505	89885465	89885652
2037	"ENSG00000159593.10"	"NAE1"	chr16	-	66839679	66839765	66839679	66839729	66839814	66839929
2038	"ENSG00000159593.10"	"NAE1"	chr16	-	66857129	66857209	66857129	66857165	66857431	66857503
2039	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79743844	79744223	79744101	79744223	79741081	79741224
2040	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289655	67289833	67289741	67289833	67289295	67289374
2041	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67298942	67299009	67298945	67299009	67298254	67298425
2042	"ENSG00000091622.11"	"PITPNM3"	chr17	-	6374480	6374675	6374480	6374653	6375976	6376147
2043	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657514	10657929	10657864	10657929	10655632	10655806
2044	"ENSG00000161940.6"	"BCL6B"	chr17	+	6927401	6927623	6927538	6927623	6926978	6927169
2045	"ENSG00000101096.15"	"NFATC2"	chr20	-	50139619	50140649	50139619	50140135	50179098	50179370
2046	"ENSG00000101096.15"	"NFATC2"	chr20	-	50139619	50140649	50139619	50140135	50158908	50159258
2047	"ENSG00000225383.2"	"SFTA1P"	chr10	-	10828607	10828718	10828607	10828698	10834334	10834488
2048	"ENSG00000160282.9"	"FTCD"	chr21	-	47571805	47571919	47571805	47571894	47572820	47572949
2049	"ENSG00000160282.9"	"FTCD"	chr21	-	47556828	47556987	47556828	47556967	47557152	47557248
2050	"ENSG00000117143.9"	"UAP1"	chr1	+	162562521	162562572	162562524	162562572	162560112	162560301
2051	"ENSG00000140368.8"	"PSTPIP1"	chr15	+	77328142	77328276	77328151	77328276	77327848	77327904
2052	"ENSG00000140368.8"	"PSTPIP1"	chr15	+	77320140	77320255	77320192	77320255	77317838	77317945
2053	"ENSG00000140368.8"	"PSTPIP1"	chr15	+	77320086	77320255	77320192	77320255	77317838	77317945
2054	"ENSG00000140368.8"	"PSTPIP1"	chr15	+	77320086	77320255	77320140	77320255	77317838	77317945
2055	"ENSG00000102362.11"	"SYTL4"	chrX	-	99946104	99946209	99946104	99946206	99955892	99955995
2056	"ENSG00000163684.7"	"RPP14"	chr3	+	58301427	58301546	58301448	58301546	58296233	58296318
2057	"ENSG00000105048.12"	"TNNT1"	chr19	-	55645433	55645572	55645433	55645524	55648470	55648580
2058	"ENSG00000105048.12"	"TNNT1"	chr19	-	55653224	55653425	55653224	55653288	55656911	55656933
2059	"ENSG00000105048.12"	"TNNT1"	chr19	-	55658048	55658075	55658048	55658073	55658375	55658389
2060	"ENSG00000100353.13"	"EIF3D"	chr22	-	36913347	36913540	36913347	36913478	36914809	36914957
2061	"ENSG00000035928.10"	"RFC1"	chr4	-	39308211	39308324	39308211	39308321	39310255	39310652
2062	"ENSG00000147533.12"	"GOLGA7"	chr8	+	41364572	41364640	41364577	41364640	41363429	41363531
2063	"ENSG00000167613.11"	"LAIR1"	chr19	-	54875901	54876093	54875901	54875937	54876377	54876538
2064	"ENSG00000167613.11"	"LAIR1"	chr19	-	54872522	54872816	54872522	54872813	54875901	54875937
2065	"ENSG00000167613.11"	"LAIR1"	chr19	-	54872522	54872850	54872522	54872816	54875901	54875937
2066	"ENSG00000167613.11"	"LAIR1"	chr19	-	54872522	54872850	54872522	54872813	54875901	54875937
2067	"ENSG00000125458.2"	"NT5C"	chr17	-	73127059	73127200	73127059	73127176	73127275	73127376
2068	"ENSG00000154545.12"	"MAGED4"	chrX	+	51928927	51929228	51929017	51929228	51928007	51928061
2069	"ENSG00000166478.5"	"ZNF143"	chr11	+	9496096	9496180	9496099	9496180	9495487	9495571
2070	"ENSG00000121716.14"	"PILRB"	chr7	+	99956312	99956631	99956555	99956631	99955842	99955989
2071	"ENSG00000121716.14"	"PILRB"	chr7	+	99956312	99956702	99956521	99956702	99955842	99955989
2072	"ENSG00000121716.14"	"PILRB"	chr7	+	99954016	99954506	99954372	99954506	99952765	99952863
2073	"ENSG00000121716.14"	"PILRB"	chr7	+	99950995	99951635	99951517	99951635	99950832	99950893
2074	"ENSG00000121716.14"	"PILRB"	chr7	+	99955842	99955989	99955886	99955989	99954372	99954506
2075	"ENSG00000116786.7"	"PLEKHM2"	chr1	+	16058383	16058543	16058444	16058543	16057686	16057752
2076	"ENSG00000108654.7"	"DDX5"	chr17	-	62500794	62500998	62500794	62500960	62502193	62502407
2077	"ENSG00000271853.1"	"RP1-178F15.5"	chr1	-	153603486	153603587	153603486	153603554	153604509	153604716
2078	"ENSG00000115966.12"	"ATF2"	chr2	-	175939232	175939595	175939232	175939563	175939727	175939815
2079	"ENSG00000117122.9"	"MFAP2"	chr1	-	17303603	17303693	17303603	17303690	17304731	17304809
2080	"ENSG00000231890.3"	"AC093391.2"	chr2	+	136757826	136758049	136758008	136758049	136756256	136756408
2081	"ENSG00000153827.9"	"TRIP12"	chr2	-	230670445	230670599	230670445	230670518	230672423	230672580
2082	"ENSG00000153827.9"	"TRIP12"	chr2	-	230695471	230695555	230695471	230695537	230701563	230701700
2083	"ENSG00000175550.3"	"DRAP1"	chr11	+	65688018	65688133	65688039	65688133	65687813	65687933
2084	"ENSG00000115268.5"	"RPS15"	chr19	+	1439966	1440252	1440024	1440252	1438805	1438891
2085	"ENSG00000115268.5"	"RPS15"	chr19	+	1439959	1440252	1440024	1440252	1438805	1438891
2086	"ENSG00000115268.5"	"RPS15"	chr19	+	1440017	1440252	1440024	1440252	1438805	1438891
2087	"ENSG00000115268.5"	"RPS15"	chr19	+	1439959	1440252	1439966	1440252	1438805	1438891
2088	"ENSG00000115268.5"	"RPS15"	chr19	+	1439966	1440252	1440017	1440252	1438805	1438891
2089	"ENSG00000115268.5"	"RPS15"	chr19	+	1439604	1439825	1439714	1439825	1438805	1438891
2090	"ENSG00000115268.5"	"RPS15"	chr19	+	1439959	1440252	1440017	1440252	1438805	1438891
2091	"ENSG00000075673.7"	"ATP12A"	chr13	+	25265101	25265388	25265119	25265388	25264741	25264859
